0,北京航空航天大学,统考,(040)网络空间安全学院,(083900)网络空间安全,(00)不区分研究方向,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：24(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(081200)计算机科学与技术,(01)软件智能与大数据,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：32(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(081200)计算机科学与技术,(02)媒体计算与机器智能,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：32(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(081200)计算机科学与技术,(03)语言智能与社会计算,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：32(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(081200)计算机科学与技术,(04)计算机系统与网络,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：32(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(0835J1)数字表演,(01)数字表演艺术基础,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(0835J1)数字表演,(02)表演建模与仿真,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(0835J1)数字表演,(03)虚拟表演理论与技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：1(不含推免)',6));</script>"
0,北京理工大学,统考,(005)信息与电子学院,(083900)网络空间安全,(02)网络情报分析与决策,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：2(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(083900)网络空间安全,(01)网络攻防对抗技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：5(不含推免)',6));</script>"
0,北京理工大学,统考,(007)计算机学院,(083900)网络空间安全,(03)密码学及应用安全,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：5(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(01)自然语言处理,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(02)多核并行计算,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(03)网格计算与云计算,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(04)并行编译技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(05)移动数据感知与处理,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(06)网络与通信系统集成电路设计,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(07)低功耗SOC,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(08)领域数据工程和领域软件工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(09)软件工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(10)软件体系结构,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(11)宽带网络协议研究,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(12)嵌入式系统研究,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(13)企业信息化平台与技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(14)Linux操作系统及应用,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(15)知识工程,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(16)网络安全技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(17)数据挖掘,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(18)大数据技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(19)人工智能技术,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(20)模式识别,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(21)数字图像处理,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(22)智能网络与智能通信,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(23)计算智能与智能信息处理,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(24)商务智能,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
0,北京科技大学,统考,(060)计算机与通信工程学院,(081200)计算机科学与技术,(25)智能化数据服务,全日制,"<scriptlanguage=""javascript"">document.write(cutString('专业：23(不含推免)',6));</script>"
