大学,考试方式,学院,专业,研究方向,政治,英语,数学,计算机,网址
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(02)协同软件与信息服务,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500021
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(03)人工智能与智能软件技术,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500031
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(04)软件系统设计与项目管理,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500041
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(05)云计算与大数据处理,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500051
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(06)空间信息处理技术,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500061
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(07)下一代网络技术,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500071
华南师范大学,统考,(019)计算机学院,(083500)软件工程,(08)嵌入式系统与软件,(101)思想政治理论,(201)英语一,(302)数学二,(925)数据结构,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1057421019083500081
广西大学,统考,(013)计算机与电子信息学院,(081200)计算机科学与技术,(01)计算机系统结构,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1059321013081200011
广西大学,统考,(013)计算机与电子信息学院,(081200)计算机科学与技术,(02)计算机软件与理论,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1059321013081200021
广西大学,统考,(013)计算机与电子信息学院,(081200)计算机科学与技术,(03)计算机应用技术,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1059321013081200031
广西大学,统考,(013)计算机与电子信息学院,(081200)计算机科学与技术,(04)计算机网络与信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1059321013081200041
广西大学,统考,(013)计算机与电子信息学院,(081200)计算机科学与技术,(05)信息处理与通信网络系统,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1059321013081200051
海南大学,统考,(016)信息科学技术学院,(081200)计算机科学与技术,(01)大数据与智能信息处理,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016081200011
海南大学,统考,(016)信息科学技术学院,(081200)计算机科学与技术,(02)云计算与服务计算,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016081200021
海南大学,统考,(016)信息科学技术学院,(081200)计算机科学与技术,(03)计算机软件与理论,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016081200031
海南大学,统考,(016)信息科学技术学院,(081200)计算机科学与技术,(04)网络及信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016081200041
海南大学,统考,(016)信息科学技术学院,(081200)计算机科学与技术,(05)图形图像与三维可视化,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016081200051
海南大学,统考,(016)信息科学技术学院,(083900)网络空间安全,(01)通信与网络安全,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016083900011
海南大学,统考,(016)信息科学技术学院,(083900)网络空间安全,(02)智慧服务与应用安全,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016083900021
海南大学,统考,(016)信息科学技术学院,(083900)网络空间安全,(03)数据挖掘与多媒体安全,(101)思想政治理论,(201)英语一,(301)数学一,(408)计算机学科专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1058921016083900031
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(01)车联网与智能交通,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200011
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(02)大数据处理与数据挖掘,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200021
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(03)多处理器及高性能并行系统,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200031
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(04)仿生计算,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200041
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(05)机器学习与计算智能,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200051
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(06)计算机软件安全,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200061
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(07)计算智能,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200071
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(08)可信软件技术,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200081
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(09)量子密码、量子计算与量子信息,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200091
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(10)面向服务的软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200101
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(11)模式识别,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200111
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(12)普适计算,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200121
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(13)嵌入式及物联网系统,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200131
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(14)嵌入式及移动计算,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200141
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(15)嵌入式技术及应用,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200151
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(16)嵌入式系统及应用,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200161
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(17)人工智能方法以及应用的研究,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200171
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(18)软件度量与软件测试,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200181
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(19)软硬件协同设计,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200191
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(20)商务智能及应用,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200201
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(21)社交网络信息处理,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200211
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(22)社交信息网络及应用,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200221
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(23)生物信息学与生物医学工程,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200231
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(24)时间序列预测技术及应用,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200241
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(25)视频与图像处理,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200251
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(26)数据挖掘研究与大数据工程,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200261
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(27)数据挖掘与大规模稀疏网络分析,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200271
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(28)搜索引擎原理与应用,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200281
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(29)无线传感器网络,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200291
重庆大学,统考,(014)计算机学院,(081200)计算机科学与技术,(30)虚拟现实与计算机仿真,(101)思想政治理论,(201)英语一,(301)数学一,(917)计算机专业基础综合（自命题）,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121014081200301
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(01)服务计算与软件服务工程,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500011
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(02)软件项目管理,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500021
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(03)嵌入式系统及软件,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500031
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(04)智能穿戴与人机交互,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500041
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(05)分布式系统与云计算,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500051
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(06)数据分析与大数据技术,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500061
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(07)人工智能与机器学习,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500071
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(08)网络空间安全理论与技术,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500081
重庆大学,统考,(024)大数据与软件学院,(083500)软件工程,(09)大数据安全与隐私保护,(101)思想政治理论,(201)英语一,(302)数学二,(877)C语言程序设计和数据库原理及应用,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061121024083500091
西南大学,统考,(321)计算机与信息科学学院·软件学院,(0812Z1)计算机控制技术,(00)不区分研究方向,(101)思想政治理论,(201)英语一,(301)数学一,(808)计算机专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=10635213210812Z1001
西南大学,统考,(321)计算机与信息科学学院·软件学院,(081202)计算机软件与理论,(00)不区分研究方向,(101)思想政治理论,(201)英语一,(301)数学一,(808)计算机专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1063521321081202001
西南大学,统考,(321)计算机与信息科学学院·软件学院,(081201)计算机系统结构,(00)不区分研究方向,(101)思想政治理论,(201)英语一,(301)数学一,(808)计算机专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1063521321081201001
西南大学,统考,(321)计算机与信息科学学院·软件学院,(081203)计算机应用技术,(00)不区分研究方向,(101)思想政治理论,(201)英语一,(301)数学一,(808)计算机专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1063521321081203001
西南大学,统考,(321)计算机与信息科学学院·软件学院,(083500)软件工程,(00)不区分研究方向,(101)思想政治理论,(201)英语一,(301)数学一,(808)计算机专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1063521321083500001
四川大学,统考,(304)计算机学院,(083500)软件工程,(01)实时软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500011
四川大学,统考,(304)计算机学院,(083500)软件工程,(02)软件智能,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500021
四川大学,统考,(304)计算机学院,(083500)软件工程,(03)面向设计与制造的软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500031
四川大学,统考,(304)计算机学院,(083500)软件工程,(04)网络空间安全,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500041
四川大学,统考,(304)计算机学院,(083500)软件工程,(05)网络媒体工程,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500051
四川大学,统考,(304)计算机学院,(083500)软件工程,(06)软件质量保证和测试,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500061
四川大学,统考,(304)计算机学院,(083500)软件工程,(07)计算机视觉与图像处理,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021304083500071
四川大学,统考,(604)视觉合成图形图像技术国防重点学科实验室,(083500)软件工程,(01)实时软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021604083500011
四川大学,统考,(604)视觉合成图形图像技术国防重点学科实验室,(083500)软件工程,(02)软件智能,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021604083500021
四川大学,统考,(604)视觉合成图形图像技术国防重点学科实验室,(083500)软件工程,(03)网络空间安全,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021604083500031
四川大学,统考,(604)视觉合成图形图像技术国防重点学科实验室,(083500)软件工程,(04)面向设计与制造的软件工程,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021604083500041
四川大学,统考,(604)视觉合成图形图像技术国防重点学科实验室,(083500)软件工程,(05)计算机视觉与图像处理,(101)思想政治理论,(201)英语一,(301)数学一,(874)计算机科学专业基础综合,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021604083500051
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(01)博弈论与网络安全,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900011
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(02)密码学及应用,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900021
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(03)可信计算与信息保障,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900031
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(04)软件安全证明,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900041
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(05)灾难备份与恢复系统,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900051
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(06)网络信息对抗,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900061
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(07)威胁态势感知与风险控制,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900071
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(08)云计算及大数据安全,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900081
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(09)网络应用安全,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900091
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(10)区块链安全,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900101
四川大学,统考,(624)网络空间安全学院/网络空间安全研究院,(083900)网络空间安全,(11)信息内容安全,(101)思想政治理论,(201)英语一,(301)数学一,(953)计算机通信与网络技术,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061021624083900111
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(01)计算机应用技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200011
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(02)计算机软件与理论,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200021
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(03)计算机网络与信息安全,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200031
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(04)产业链协同与信息化支撑技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200041
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(05)大数据与云计算技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200051
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(06)人工智能与机器学习技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200061
西南交通大学,统考,(004)信息科学与技术学院,(081200)计算机科学与技术,(07)图形图像与视频处理技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004081200071
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(01)软件工程理论与方法,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500011
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(02)软件工程技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500021
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(03)人工智能与知识工程,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500031
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(04)价值网与云服务平台技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500041
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(05)大数据分析与挖掘技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500051
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(06)嵌入式软件与系统安全技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500061
西南交通大学,统考,(004)信息科学与技术学院,(083500)软件工程,(07)计算机视觉与虚拟现实技术,(101)思想政治理论,(201)英语一,(301)数学一,(840)数据结构与程序设计,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061321004083500071
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(01)计算理论,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200011
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(02)机器智能与模式识别,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200021
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(03)数字媒体技术,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200031
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(04)计算机系统结构与高性能计算,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200041
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(05)计算机网络与系统安全,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200051
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(06)云计算与大数据处理,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200061
电子科技大学,统考,(008)计算机科学与工程学院,(081200)计算机科学与技术,(07)嵌入式系统,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421008081200071
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(01)计算理论,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200011
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(02)机器智能与模式识别,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200021
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(03)数字媒体技术,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200031
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(04)计算机系统结构与高性能计算,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200041
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(05)计算机网络与系统安全,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200051
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(06)云计算与大数据处理,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200061
电子科技大学,统考,(021)基础与前沿研究院,(081200)计算机科学与技术,(07)嵌入式系统,(101)思想政治理论,(201)英语一,(301)数学一,(820)计算机专业基础,https://yz.chsi.com.cn/zsml/kskm.jsp?id=1061421021081200071
